origin_iban,dest_iban,origin_re,dest_re,amount,date,origin_is_suspicious,dest_is_suspicious,connection_type
LU511014920214271826,LU311016160664015653,PEER_1,PEER_1,95.75,2020-06-15,True,False,external
LU671014920214271826,LU821016160664015653,PEER_1,PEER_1,95.75,2020-06-15,True,False,external
LU412016747446299451,LU313016617599323195,PEER_2,PEER_3,90.37,2020-06-15,True,False,external
LU542016747446299451,LU183016617599323195,PEER_2,PEER_3,90.37,2020-06-15,True,False,external
LU832016747446299451,LU863016617599323195,PEER_2,PEER_3,90.37,2020-06-15,True,False,external
LU152016502040612193,LU442011392047013121,PEER_2,PEER_2,88.83,2020-06-15,True,False,external
LU252016502040612193,LU462011392047013121,PEER_2,PEER_2,88.83,2020-06-15,True,False,external
LU494013755527871889,LU771015851879247277,PEER_4,PEER_1,84.63,2020-06-15,False,True,external
LU324013755527871889,LU431015851879247277,PEER_4,PEER_1,84.63,2020-06-15,False,True,external
LU314013755527871889,LU661015851879247277,PEER_4,PEER_1,84.63,2020-06-15,False,True,external
LU721015851879247277,LU234016607102698664,PEER_1,PEER_4,84.61,2020-06-15,True,False,external
LU591015851879247277,LU664016607102698664,PEER_1,PEER_4,84.61,2020-06-15,True,False,external
LU801015851879247277,LU964016607102698664,PEER_1,PEER_4,84.61,2020-06-15,True,False,external
LU491018056936050717,LU581014920214271826,PEER_1,PEER_1,70.61,2020-06-15,False,True,external
LU341018056936050717,LU341014920214271826,PEER_1,PEER_1,70.61,2020-06-15,False,True,external
LU321019361051413880,LU891015428551697270,PEER_1,PEER_1,68.94,2020-06-15,False,True,external
LU331019361051413880,LU791015428551697270,PEER_1,PEER_1,68.94,2020-06-15,False,True,external
LU733013962785225046,LU151015428551697270,PEER_3,PEER_1,68.64,2020-06-15,False,True,external
LU223013962785225046,LU401015428551697270,PEER_3,PEER_1,68.64,2020-06-15,False,True,external
LU173013962785225046,LU481015428551697270,PEER_3,PEER_1,68.64,2020-06-15,False,True,external
LU414014119355719888,LU591015851879247277,PEER_4,PEER_1,62.03,2020-06-15,False,True,external
LU404014119355719888,LU621015851879247277,PEER_4,PEER_1,62.03,2020-06-15,False,True,external
LU994014119355719888,LU951015851879247277,PEER_4,PEER_1,62.03,2020-06-15,False,True,external
LU912012239013407372,LU381014920214271826,PEER_2,PEER_1,60.89,2020-06-15,False,True,external
LU942012239013407372,LU761014920214271826,PEER_2,PEER_1,60.89,2020-06-15,False,True,external
LU912012239013407372,LU291014920214271826,PEER_2,PEER_1,60.89,2020-06-15,False,True,external
LU824016101836055338,LU581014773403850644,PEER_4,PEER_1,58.67,2020-06-15,False,True,external
LU634016101836055338,LU641014773403850644,PEER_4,PEER_1,58.67,2020-06-15,False,True,external
LU824016101836055338,LU271014773403850644,PEER_4,PEER_1,58.67,2020-06-15,False,True,external
LU751015851879247277,LU772013941992430657,PEER_1,PEER_2,57.8,2020-06-15,True,False,external
LU221015851879247277,LU632013941992430657,PEER_1,PEER_2,57.8,2020-06-15,True,False,external
LU611015851879247277,LU342013941992430657,PEER_1,PEER_2,57.8,2020-06-15,True,False,external
LU161013140832978608,LU171015561921773107,PEER_1,PEER_1,54.56,2020-06-15,False,True,external
LU651013140832978608,LU131015561921773107,PEER_1,PEER_1,54.56,2020-06-15,False,True,external
LU452016747446299451,LU503014196273119005,PEER_2,PEER_3,54.52,2020-06-15,True,False,external
LU672016747446299451,LU973014196273119005,PEER_2,PEER_3,54.52,2020-06-15,True,False,external
LU312016747446299451,LU233014196273119005,PEER_2,PEER_3,54.52,2020-06-15,True,False,external
LU371015428551697270,LU883013554632502012,PEER_1,PEER_3,51.07,2020-06-15,True,False,external
LU581015428551697270,LU833013554632502012,PEER_1,PEER_3,51.07,2020-06-15,True,False,external
LU981015428551697270,LU943013554632502012,PEER_1,PEER_3,51.07,2020-06-15,True,False,external
LU291013922822901135,LU671014648286090803,PEER_1,PEER_1,49.19,2020-06-15,False,True,external
LU981013922822901135,LU221014648286090803,PEER_1,PEER_1,49.19,2020-06-15,False,True,external
LU701015851879247277,LU644014119355719888,PEER_1,PEER_4,48.69,2020-06-15,True,False,external
LU701015851879247277,LU684014119355719888,PEER_1,PEER_4,48.69,2020-06-15,True,False,external
LU221015851879247277,LU614014119355719888,PEER_1,PEER_4,48.69,2020-06-15,True,False,external
LU481014648286090803,LU481013922822901135,PEER_1,PEER_1,45.32,2020-06-15,True,False,external
LU181014648286090803,LU911013922822901135,PEER_1,PEER_1,45.32,2020-06-15,True,False,external
LU443013554632502012,LU511015428551697270,PEER_3,PEER_1,40.38,2020-06-15,False,True,external
LU263013554632502012,LU311015428551697270,PEER_3,PEER_1,40.38,2020-06-15,False,True,external
LU823013554632502012,LU951015428551697270,PEER_3,PEER_1,40.38,2020-06-15,False,True,external
LU854017039782637307,LU761014773403850644,PEER_4,PEER_1,38.44,2020-06-15,False,True,external
LU844017039782637307,LU421014773403850644,PEER_4,PEER_1,38.44,2020-06-15,False,True,external
LU234017039782637307,LU521014773403850644,PEER_4,PEER_1,38.44,2020-06-15,False,True,external
LU921015851879247277,LU774016607102698664,PEER_1,PEER_4,37.03,2020-06-15,True,False,external
LU731015851879247277,LU374016607102698664,PEER_1,PEER_4,37.03,2020-06-15,True,False,external
LU511015851879247277,LU254016607102698664,PEER_1,PEER_4,37.03,2020-06-15,True,False,external
LU942014999033663403,LU561014773403850644,PEER_2,PEER_1,31.37,2020-06-15,False,True,external
LU772014999033663403,LU281014773403850644,PEER_2,PEER_1,31.37,2020-06-15,False,True,external
LU902014999033663403,LU911014773403850644,PEER_2,PEER_1,31.37,2020-06-15,False,True,external
LU644011250574643756,LU222016502040612193,PEER_4,PEER_2,23.9,2020-06-15,False,True,external
LU694011250574643756,LU102016502040612193,PEER_4,PEER_2,23.9,2020-06-15,False,True,external
LU824011250574643756,LU712016502040612193,PEER_4,PEER_2,23.9,2020-06-15,False,True,external
LU591014920214271826,LU283014196273119005,PEER_1,PEER_3,16.65,2020-06-15,True,False,external
LU421014920214271826,LU543014196273119005,PEER_1,PEER_3,16.65,2020-06-15,True,False,external
LU231014920214271826,LU823014196273119005,PEER_1,PEER_3,16.65,2020-06-15,True,False,external
LU442016502040612193,LU854012670842852162,PEER_2,PEER_4,13.42,2020-06-15,True,False,external
LU482016502040612193,LU614012670842852162,PEER_2,PEER_4,13.42,2020-06-15,True,False,external
LU242016502040612193,LU294012670842852162,PEER_2,PEER_4,13.42,2020-06-15,True,False,external
LU881019361051413880,LU961015428551697270,PEER_1,PEER_1,4.54,2020-06-15,False,True,external
LU271019361051413880,LU631015428551697270,PEER_1,PEER_1,4.54,2020-06-15,False,True,external
LU101015851879247277,LU334014119355719888,PEER_1,PEER_4,43058.42,2020-06-12,True,False,external
LU561015851879247277,LU994014119355719888,PEER_1,PEER_4,43058.42,2020-06-12,True,False,external
LU281015851879247277,LU934014119355719888,PEER_1,PEER_4,43058.42,2020-06-12,True,False,external
LU171014920214271826,LU841018056936050717,PEER_1,PEER_1,13724.1,2020-06-12,True,False,external
LU751014920214271826,LU531018056936050717,PEER_1,PEER_1,13724.1,2020-06-12,True,False,external
LU874011250574643756,LU502016502040612193,PEER_4,PEER_2,4430.25,2020-06-12,False,True,external
LU204011250574643756,LU212016502040612193,PEER_4,PEER_2,4430.25,2020-06-12,False,True,external
LU874011250574643756,LU792016502040612193,PEER_4,PEER_2,4430.25,2020-06-12,False,True,external
LU671014773403850644,LU862012108798517209,PEER_1,PEER_2,3482.66,2020-06-12,True,False,external
LU511014773403850644,LU112012108798517209,PEER_1,PEER_2,3482.66,2020-06-12,True,False,external
LU961014773403850644,LU502012108798517209,PEER_1,PEER_2,3482.66,2020-06-12,True,False,external
LU942011392047013121,LU862016502040612193,PEER_2,PEER_2,3308.39,2020-06-12,False,True,external
LU392011392047013121,LU342016502040612193,PEER_2,PEER_2,3308.39,2020-06-12,False,True,external
LU234016471457781831,LU651015621692502798,PEER_4,PEER_1,2429.96,2020-06-12,False,True,external
LU114016471457781831,LU361015621692502798,PEER_4,PEER_1,2429.96,2020-06-12,False,True,external
LU934016471457781831,LU291015621692502798,PEER_4,PEER_1,2429.96,2020-06-12,False,True,external
LU181015428551697270,LU733013554632502012,PEER_1,PEER_3,2317.25,2020-06-12,True,False,external
LU571015428551697270,LU903013554632502012,PEER_1,PEER_3,2317.25,2020-06-12,True,False,external
LU451015428551697270,LU813013554632502012,PEER_1,PEER_3,2317.25,2020-06-12,True,False,external
LU371015428551697270,LU541019361051413880,PEER_1,PEER_1,1913.93,2020-06-12,True,False,external
LU561015428551697270,LU421019361051413880,PEER_1,PEER_1,1913.93,2020-06-12,True,False,external
LU362013503828067606,LU281014920214271826,PEER_2,PEER_1,1767.86,2020-06-12,False,True,external
LU342013503828067606,LU871014920214271826,PEER_2,PEER_1,1767.86,2020-06-12,False,True,external
LU352013503828067606,LU771014920214271826,PEER_2,PEER_1,1767.86,2020-06-12,False,True,external
LU313016617599323195,LU642016747446299451,PEER_3,PEER_2,1205.15,2020-06-12,False,True,external
LU593016617599323195,LU382016747446299451,PEER_3,PEER_2,1205.15,2020-06-12,False,True,external
LU683016617599323195,LU792016747446299451,PEER_3,PEER_2,1205.15,2020-06-12,False,True,external
LU881014920214271826,LU671015331151271479,PEER_1,PEER_1,1158.42,2020-06-12,True,False,external
LU851014920214271826,LU831015331151271479,PEER_1,PEER_1,1158.42,2020-06-12,True,False,external
LU121015851879247277,LU111014705589849024,PEER_1,PEER_1,1138.87,2020-06-12,True,False,external
LU121015851879247277,LU701014705589849024,PEER_1,PEER_1,1138.87,2020-06-12,True,False,external
LU311015851879247277,LU914016607102698664,PEER_1,PEER_4,1111.15,2020-06-12,True,False,external
LU591015851879247277,LU884016607102698664,PEER_1,PEER_4,1111.15,2020-06-12,True,False,external
LU641015851879247277,LU364016607102698664,PEER_1,PEER_4,1111.15,2020-06-12,True,False,external
LU131014773403850644,LU413016408676924669,PEER_1,PEER_3,1097.13,2020-06-12,True,False,external
LU701014773403850644,LU853016408676924669,PEER_1,PEER_3,1097.13,2020-06-12,True,False,external
LU121014773403850644,LU893016408676924669,PEER_1,PEER_3,1097.13,2020-06-12,True,False,external
LU671015428551697270,LU714012670842852162,PEER_1,PEER_4,1085.89,2020-06-12,True,False,external
LU761015428551697270,LU484012670842852162,PEER_1,PEER_4,1085.89,2020-06-12,True,False,external
LU401015428551697270,LU414012670842852162,PEER_1,PEER_4,1085.89,2020-06-12,True,False,external
LU461019361051413880,LU711015428551697270,PEER_1,PEER_1,1064.46,2020-06-12,False,True,external
LU591019361051413880,LU361015428551697270,PEER_1,PEER_1,1064.46,2020-06-12,False,True,external
LU311014773403850644,LU301011583107860665,PEER_1,PEER_1,1054.53,2020-06-12,True,False,external
LU431014773403850644,LU991011583107860665,PEER_1,PEER_1,1054.53,2020-06-12,True,False,external
LU311014920441803810,LU783019301204915162,PEER_1,PEER_3,1033.02,2020-06-12,True,False,external
LU121014920441803810,LU373019301204915162,PEER_1,PEER_3,1033.02,2020-06-12,True,False,external
LU371014920441803810,LU323019301204915162,PEER_1,PEER_3,1033.02,2020-06-12,True,False,external
LU631014773403850644,LU442019941314143162,PEER_1,PEER_2,946.7,2020-06-12,True,False,external
LU121014773403850644,LU902019941314143162,PEER_1,PEER_2,946.7,2020-06-12,True,False,external
LU321014773403850644,LU242019941314143162,PEER_1,PEER_2,946.7,2020-06-12,True,False,external
LU751016160664015653,LU931014920214271826,PEER_1,PEER_1,917.0,2020-06-12,False,True,external
LU871016160664015653,LU961014920214271826,PEER_1,PEER_1,917.0,2020-06-12,False,True,external
LU411015851879247277,LU224016607102698664,PEER_1,PEER_4,856.57,2020-06-12,True,False,external
LU761015851879247277,LU804016607102698664,PEER_1,PEER_4,856.57,2020-06-12,True,False,external
LU331015851879247277,LU444016607102698664,PEER_1,PEER_4,856.57,2020-06-12,True,False,external
LU244012975806633160,LU171014773403850644,PEER_4,PEER_1,780.38,2020-06-12,False,True,external
LU964012975806633160,LU731014773403850644,PEER_4,PEER_1,780.38,2020-06-12,False,True,external
LU574012975806633160,LU801014773403850644,PEER_4,PEER_1,780.38,2020-06-12,False,True,external
LU171014773403850644,LU211016450211829356,PEER_1,PEER_1,756.9,2020-06-12,True,False,external
LU941014773403850644,LU251016450211829356,PEER_1,PEER_1,756.9,2020-06-12,True,False,external
LU802016747446299451,LU453013839992829597,PEER_2,PEER_3,715.51,2020-06-12,True,False,external
LU842016747446299451,LU473013839992829597,PEER_2,PEER_3,715.51,2020-06-12,True,False,external
LU372016747446299451,LU233013839992829597,PEER_2,PEER_3,715.51,2020-06-12,True,False,external
LU201018056936050717,LU851014920214271826,PEER_1,PEER_1,668.42,2020-06-12,False,True,external
LU281018056936050717,LU441014920214271826,PEER_1,PEER_1,668.42,2020-06-12,False,True,external
LU281014648286090803,LU343014196273119005,PEER_1,PEER_3,616.97,2020-06-12,True,False,external
LU701014648286090803,LU643014196273119005,PEER_1,PEER_3,616.97,2020-06-12,True,False,external
LU341014648286090803,LU313014196273119005,PEER_1,PEER_3,616.97,2020-06-12,True,False,external
LU824017039782637307,LU311014773403850644,PEER_4,PEER_1,608.51,2020-06-12,False,True,external
LU614017039782637307,LU381014773403850644,PEER_4,PEER_1,608.51,2020-06-12,False,True,external
LU224017039782637307,LU881014773403850644,PEER_4,PEER_1,608.51,2020-06-12,False,True,external
LU441014138399800023,LU701014920441803810,PEER_1,PEER_1,603.37,2020-06-12,False,True,external
LU761014138399800023,LU841014920441803810,PEER_1,PEER_1,603.37,2020-06-12,False,True,external
LU582016747446299451,LU403014196273119005,PEER_2,PEER_3,599.46,2020-06-12,True,False,external
LU172016747446299451,LU283014196273119005,PEER_2,PEER_3,599.46,2020-06-12,True,False,external
LU192016747446299451,LU333014196273119005,PEER_2,PEER_3,599.46,2020-06-12,True,False,external
LU193013962785225046,LU981015428551697270,PEER_3,PEER_1,586.5,2020-06-12,False,True,external
LU853013962785225046,LU211015428551697270,PEER_3,PEER_1,586.5,2020-06-12,False,True,external
LU523013962785225046,LU331015428551697270,PEER_3,PEER_1,586.5,2020-06-12,False,True,external
LU871015428551697270,LU764012670842852162,PEER_1,PEER_4,555.93,2020-06-12,True,False,external
LU401015428551697270,LU334012670842852162,PEER_1,PEER_4,555.93,2020-06-12,True,False,external
LU451015428551697270,LU364012670842852162,PEER_1,PEER_4,555.93,2020-06-12,True,False,external
LU662012289969725354,LU261014920214271826,PEER_2,PEER_1,538.42,2020-06-12,False,True,external
LU822012289969725354,LU191014920214271826,PEER_2,PEER_1,538.42,2020-06-12,False,True,external
LU532012289969725354,LU791014920214271826,PEER_2,PEER_1,538.42,2020-06-12,False,True,external
LU712016502040612193,LU914011250574643756,PEER_2,PEER_4,504.04,2020-06-12,True,False,external
LU192016502040612193,LU204011250574643756,PEER_2,PEER_4,504.04,2020-06-12,True,False,external
LU812016502040612193,LU284011250574643756,PEER_2,PEER_4,504.04,2020-06-12,True,False,external
LU162011392047013121,LU782016502040612193,PEER_2,PEER_2,490.84,2020-06-12,False,True,external
LU262011392047013121,LU202016502040612193,PEER_2,PEER_2,490.84,2020-06-12,False,True,external
LU944014254356538023,LU311015851879247277,PEER_4,PEER_1,488.59,2020-06-12,False,True,external
LU144014254356538023,LU281015851879247277,PEER_4,PEER_1,488.59,2020-06-12,False,True,external
LU514014254356538023,LU991015851879247277,PEER_4,PEER_1,488.59,2020-06-12,False,True,external
LU511014648286090803,LU261013922822901135,PEER_1,PEER_1,482.9,2020-06-12,True,False,external
LU301014648286090803,LU351013922822901135,PEER_1,PEER_1,482.9,2020-06-12,True,False,external
LU424014119355719888,LU611015851879247277,PEER_4,PEER_1,476.51,2020-06-12,False,True,external
LU304014119355719888,LU801015851879247277,PEER_4,PEER_1,476.51,2020-06-12,False,True,external
LU164014119355719888,LU671015851879247277,PEER_4,PEER_1,476.51,2020-06-12,False,True,external
LU782016502040612193,LU734011250574643756,PEER_2,PEER_4,471.77,2020-06-12,True,False,external
LU652016502040612193,LU654011250574643756,PEER_2,PEER_4,471.77,2020-06-12,True,False,external
LU472016502040612193,LU384011250574643756,PEER_2,PEER_4,471.77,2020-06-12,True,False,external
LU721015621692502798,LU463019314986070596,PEER_1,PEER_3,452.16,2020-06-12,True,False,external
LU321015621692502798,LU393019314986070596,PEER_1,PEER_3,452.16,2020-06-12,True,False,external
LU391015621692502798,LU103019314986070596,PEER_1,PEER_3,452.16,2020-06-12,True,False,external
LU321015621692502798,LU974016471457781831,PEER_1,PEER_4,441.51,2020-06-12,True,False,external
LU751015621692502798,LU844016471457781831,PEER_1,PEER_4,441.51,2020-06-12,True,False,external
LU871015621692502798,LU934016471457781831,PEER_1,PEER_4,441.51,2020-06-12,True,False,external
LU762018952380757015,LU721015851879247277,PEER_2,PEER_1,441.48,2020-06-12,False,True,external
LU562018952380757015,LU221015851879247277,PEER_2,PEER_1,441.48,2020-06-12,False,True,external
LU392018952380757015,LU651015851879247277,PEER_2,PEER_1,441.48,2020-06-12,False,True,external
LU321015851879247277,LU262018952380757015,PEER_1,PEER_2,437.82,2020-06-12,True,False,external
LU261015851879247277,LU422018952380757015,PEER_1,PEER_2,437.82,2020-06-12,True,False,external
LU771015851879247277,LU332018952380757015,PEER_1,PEER_2,437.82,2020-06-12,True,False,external
LU361015331151271479,LU861014920214271826,PEER_1,PEER_1,381.98,2020-06-12,False,True,external
LU291015331151271479,LU661014920214271826,PEER_1,PEER_1,381.98,2020-06-12,False,True,external
