origin_iban,dest_iban,origin_re,dest_re,amount,date,connection_type
LU563014931506632282,LU661014920214271826,PEER_3,PEER_1,3427.14,2020-06-12,suspicious_to_suspicious
LU183014931506632282,LU731014920214271826,PEER_3,PEER_1,3427.14,2020-06-12,suspicious_to_suspicious
LU733016075746232416,LU273016219560747099,PEER_3,PEER_3,1719.1,2020-06-12,suspicious_to_suspicious
LU343016075746232416,LU593016219560747099,PEER_3,PEER_3,1719.1,2020-06-12,suspicious_to_suspicious
LU443016075746232416,LU701015623440629458,PEER_3,PEER_1,1460.66,2020-06-12,suspicious_to_suspicious
LU973016075746232416,LU761015623440629458,PEER_3,PEER_1,1460.66,2020-06-12,suspicious_to_suspicious
LU663016075746232416,LU511015623440629458,PEER_3,PEER_1,1460.66,2020-06-12,suspicious_to_suspicious
LU412015604343749471,LU883015474500323883,PEER_2,PEER_3,971.88,2020-06-12,suspicious_to_suspicious
LU502015604343749471,LU443015474500323883,PEER_2,PEER_3,971.88,2020-06-12,suspicious_to_suspicious
LU952015604343749471,LU863015474500323883,PEER_2,PEER_3,971.88,2020-06-12,suspicious_to_suspicious
LU873016075746232416,LU403016219560747099,PEER_3,PEER_3,947.64,2020-06-12,suspicious_to_suspicious
LU383016075746232416,LU593016219560747099,PEER_3,PEER_3,947.64,2020-06-12,suspicious_to_suspicious
LU963014773728528777,LU313015006354668458,PEER_3,PEER_3,850.85,2020-06-12,suspicious_to_suspicious
LU153014773728528777,LU273015006354668458,PEER_3,PEER_3,850.85,2020-06-12,suspicious_to_suspicious
LU832015604343749471,LU433015474500323883,PEER_2,PEER_3,798.56,2020-06-12,suspicious_to_suspicious
LU652015604343749471,LU753015474500323883,PEER_2,PEER_3,798.56,2020-06-12,suspicious_to_suspicious
LU622015604343749471,LU273015474500323883,PEER_2,PEER_3,798.56,2020-06-12,suspicious_to_suspicious
LU193016075746232416,LU133015474500323883,PEER_3,PEER_3,608.49,2020-06-12,suspicious_to_suspicious
LU763016075746232416,LU233015474500323883,PEER_3,PEER_3,608.49,2020-06-12,suspicious_to_suspicious
LU813014773728528777,LU473015006354668458,PEER_3,PEER_3,446.58,2020-06-12,suspicious_to_suspicious
LU913014773728528777,LU903015006354668458,PEER_3,PEER_3,446.58,2020-06-12,suspicious_to_suspicious
LU973015474500323883,LU213016075746232416,PEER_3,PEER_3,393.83,2020-06-12,suspicious_to_suspicious
LU803015474500323883,LU473016075746232416,PEER_3,PEER_3,393.83,2020-06-12,suspicious_to_suspicious
LU634014507477140754,LU343016248748356136,PEER_4,PEER_3,354.26,2020-06-12,suspicious_to_suspicious
LU884014507477140754,LU743016248748356136,PEER_4,PEER_3,354.26,2020-06-12,suspicious_to_suspicious
LU324014507477140754,LU723016248748356136,PEER_4,PEER_3,354.26,2020-06-12,suspicious_to_suspicious
LU423016201192262831,LU553016075746232416,PEER_3,PEER_3,336.63,2020-06-12,suspicious_to_suspicious
LU783016201192262831,LU753016075746232416,PEER_3,PEER_3,336.63,2020-06-12,suspicious_to_suspicious
LU223016075746232416,LU723015474500323883,PEER_3,PEER_3,328.45,2020-06-12,suspicious_to_suspicious
LU213016075746232416,LU333015474500323883,PEER_3,PEER_3,328.45,2020-06-12,suspicious_to_suspicious
LU893014773728528777,LU453015006354668458,PEER_3,PEER_3,297.87,2020-06-12,suspicious_to_suspicious
LU253014773728528777,LU333015006354668458,PEER_3,PEER_3,297.87,2020-06-12,suspicious_to_suspicious
LU373016075746232416,LU863016219560747099,PEER_3,PEER_3,279.41,2020-06-12,suspicious_to_suspicious
LU923016075746232416,LU273016219560747099,PEER_3,PEER_3,279.41,2020-06-12,suspicious_to_suspicious
LU712015604343749471,LU143015474500323883,PEER_2,PEER_3,275.38,2020-06-12,suspicious_to_suspicious
LU542015604343749471,LU923015474500323883,PEER_2,PEER_3,275.38,2020-06-12,suspicious_to_suspicious
LU162015604343749471,LU633015474500323883,PEER_2,PEER_3,275.38,2020-06-12,suspicious_to_suspicious
LU813014931506632282,LU551014920214271826,PEER_3,PEER_1,274.56,2020-06-12,suspicious_to_suspicious
LU463014931506632282,LU371014920214271826,PEER_3,PEER_1,274.56,2020-06-12,suspicious_to_suspicious
LU253014931506632282,LU341014920214271826,PEER_3,PEER_1,274.56,2020-06-12,suspicious_to_suspicious
LU843016075746232416,LU311015623440629458,PEER_3,PEER_1,263.38,2020-06-12,suspicious_to_suspicious
LU853016075746232416,LU501015623440629458,PEER_3,PEER_1,263.38,2020-06-12,suspicious_to_suspicious
LU443016075746232416,LU551015623440629458,PEER_3,PEER_1,263.38,2020-06-12,suspicious_to_suspicious
LU883016075746232416,LU941015623440629458,PEER_3,PEER_1,143.16,2020-06-12,suspicious_to_suspicious
LU123016075746232416,LU781015623440629458,PEER_3,PEER_1,143.16,2020-06-12,suspicious_to_suspicious
LU473016075746232416,LU911015623440629458,PEER_3,PEER_1,143.16,2020-06-12,suspicious_to_suspicious
LU513016219560747099,LU773016075746232416,PEER_3,PEER_3,86.14,2020-06-12,suspicious_to_suspicious
LU383016219560747099,LU923016075746232416,PEER_3,PEER_3,86.14,2020-06-12,suspicious_to_suspicious
LU903015006354668458,LU293014773728528777,PEER_3,PEER_3,71.99,2020-06-12,suspicious_to_suspicious
LU633015006354668458,LU323014773728528777,PEER_3,PEER_3,71.99,2020-06-12,suspicious_to_suspicious
LU244014507477140754,LU453016248748356136,PEER_4,PEER_3,69.03,2020-06-12,suspicious_to_suspicious
LU294014507477140754,LU583016248748356136,PEER_4,PEER_3,69.03,2020-06-12,suspicious_to_suspicious
LU894014507477140754,LU603016248748356136,PEER_4,PEER_3,69.03,2020-06-12,suspicious_to_suspicious
LU283015474500323883,LU383016075746232416,PEER_3,PEER_3,38.94,2020-06-12,suspicious_to_suspicious
LU523015474500323883,LU833016075746232416,PEER_3,PEER_3,38.94,2020-06-12,suspicious_to_suspicious
LU384014507477140754,LU993016248748356136,PEER_4,PEER_3,23.12,2020-06-12,suspicious_to_suspicious
LU144014507477140754,LU293016248748356136,PEER_4,PEER_3,23.12,2020-06-12,suspicious_to_suspicious
LU954014507477140754,LU573016248748356136,PEER_4,PEER_3,23.12,2020-06-12,suspicious_to_suspicious
LU283016008788727765,LU513015930078472305,PEER_3,PEER_3,4800.31,2020-06-11,suspicious_to_suspicious
LU153016008788727765,LU993015930078472305,PEER_3,PEER_3,4800.31,2020-06-11,suspicious_to_suspicious
LU383014773728528777,LU623015006354668458,PEER_3,PEER_3,3182.49,2020-06-11,suspicious_to_suspicious
LU813014773728528777,LU643015006354668458,PEER_3,PEER_3,3182.49,2020-06-11,suspicious_to_suspicious
LU153016248748356136,LU184014507477140754,PEER_3,PEER_4,1865.19,2020-06-11,suspicious_to_suspicious
LU663016248748356136,LU274014507477140754,PEER_3,PEER_4,1865.19,2020-06-11,suspicious_to_suspicious
LU423016248748356136,LU634014507477140754,PEER_3,PEER_4,1865.19,2020-06-11,suspicious_to_suspicious
LU933015474500323883,LU202015604343749471,PEER_3,PEER_2,1749.93,2020-06-11,suspicious_to_suspicious
LU743015474500323883,LU412015604343749471,PEER_3,PEER_2,1749.93,2020-06-11,suspicious_to_suspicious
LU813015474500323883,LU982015604343749471,PEER_3,PEER_2,1749.93,2020-06-11,suspicious_to_suspicious
LU493015006354668458,LU953014773728528777,PEER_3,PEER_3,1419.08,2020-06-11,suspicious_to_suspicious
LU673015006354668458,LU653014773728528777,PEER_3,PEER_3,1419.08,2020-06-11,suspicious_to_suspicious
LU121014920214271826,LU633014931506632282,PEER_1,PEER_3,1330.13,2020-06-11,suspicious_to_suspicious
LU831014920214271826,LU183014931506632282,PEER_1,PEER_3,1330.13,2020-06-11,suspicious_to_suspicious
LU191014920214271826,LU283014931506632282,PEER_1,PEER_3,1330.13,2020-06-11,suspicious_to_suspicious
LU493016075746232416,LU873015474500323883,PEER_3,PEER_3,789.47,2020-06-11,suspicious_to_suspicious
LU913016075746232416,LU903015474500323883,PEER_3,PEER_3,789.47,2020-06-11,suspicious_to_suspicious
LU563016008788727765,LU953015930078472305,PEER_3,PEER_3,629.24,2020-06-11,suspicious_to_suspicious
LU433016008788727765,LU813015930078472305,PEER_3,PEER_3,629.24,2020-06-11,suspicious_to_suspicious
LU683016075746232416,LU943016219560747099,PEER_3,PEER_3,424.85,2020-06-11,suspicious_to_suspicious
LU573016075746232416,LU733016219560747099,PEER_3,PEER_3,424.85,2020-06-11,suspicious_to_suspicious
LU813016201192262831,LU703016075746232416,PEER_3,PEER_3,412.17,2020-06-11,suspicious_to_suspicious
LU743016201192262831,LU973016075746232416,PEER_3,PEER_3,412.17,2020-06-11,suspicious_to_suspicious
LU583015930078472305,LU323016008788727765,PEER_3,PEER_3,400.76,2020-06-11,suspicious_to_suspicious
LU503015930078472305,LU493016008788727765,PEER_3,PEER_3,400.76,2020-06-11,suspicious_to_suspicious
LU263016075746232416,LU363016201192262831,PEER_3,PEER_3,384.52,2020-06-11,suspicious_to_suspicious
LU853016075746232416,LU263016201192262831,PEER_3,PEER_3,384.52,2020-06-11,suspicious_to_suspicious
LU762015604343749471,LU103015474500323883,PEER_2,PEER_3,273.55,2020-06-11,suspicious_to_suspicious
LU942015604343749471,LU763015474500323883,PEER_2,PEER_3,273.55,2020-06-11,suspicious_to_suspicious
LU202015604343749471,LU803015474500323883,PEER_2,PEER_3,273.55,2020-06-11,suspicious_to_suspicious
LU283015474500323883,LU962015604343749471,PEER_3,PEER_2,259.82,2020-06-11,suspicious_to_suspicious
LU333015474500323883,LU882015604343749471,PEER_3,PEER_2,259.82,2020-06-11,suspicious_to_suspicious
LU923015474500323883,LU292015604343749471,PEER_3,PEER_2,259.82,2020-06-11,suspicious_to_suspicious
LU953016075746232416,LU971015623440629458,PEER_3,PEER_1,247.76,2020-06-11,suspicious_to_suspicious
LU963016075746232416,LU761015623440629458,PEER_3,PEER_1,247.76,2020-06-11,suspicious_to_suspicious
LU673016075746232416,LU381015623440629458,PEER_3,PEER_1,247.76,2020-06-11,suspicious_to_suspicious
LU681014625337818326,LU593015707251089856,PEER_1,PEER_3,181.65,2020-06-11,suspicious_to_suspicious
LU911014625337818326,LU503015707251089856,PEER_1,PEER_3,181.65,2020-06-11,suspicious_to_suspicious
LU421014625337818326,LU373015707251089856,PEER_1,PEER_3,181.65,2020-06-11,suspicious_to_suspicious
LU203015006354668458,LU773014773728528777,PEER_3,PEER_3,160.1,2020-06-11,suspicious_to_suspicious
LU333015006354668458,LU123014773728528777,PEER_3,PEER_3,160.1,2020-06-11,suspicious_to_suspicious
LU243015707251089856,LU371014625337818326,PEER_3,PEER_1,158.04,2020-06-11,suspicious_to_suspicious
LU823015707251089856,LU251014625337818326,PEER_3,PEER_1,158.04,2020-06-11,suspicious_to_suspicious
LU763015707251089856,LU691014625337818326,PEER_3,PEER_1,158.04,2020-06-11,suspicious_to_suspicious
LU361015623440629458,LU863016075746232416,PEER_1,PEER_3,99.85,2020-06-11,suspicious_to_suspicious
LU451015623440629458,LU373016075746232416,PEER_1,PEER_3,99.85,2020-06-11,suspicious_to_suspicious
LU241015623440629458,LU293016075746232416,PEER_1,PEER_3,99.85,2020-06-11,suspicious_to_suspicious
LU403016219560747099,LU703016075746232416,PEER_3,PEER_3,15.2,2020-06-11,suspicious_to_suspicious
LU623016219560747099,LU763016075746232416,PEER_3,PEER_3,15.2,2020-06-11,suspicious_to_suspicious
LU902015604343749471,LU343015474500323883,PEER_2,PEER_3,14.6,2020-06-11,suspicious_to_suspicious
LU142015604343749471,LU943015474500323883,PEER_2,PEER_3,14.6,2020-06-11,suspicious_to_suspicious
LU522015604343749471,LU363015474500323883,PEER_2,PEER_3,14.6,2020-06-11,suspicious_to_suspicious
LU803014773728528777,LU793015006354668458,PEER_3,PEER_3,13.75,2020-06-11,suspicious_to_suspicious
LU413014773728528777,LU513015006354668458,PEER_3,PEER_3,13.75,2020-06-11,suspicious_to_suspicious
LU224014043642704421,LU354014430005009234,PEER_4,PEER_4,16670.38,2020-06-17,suspicious_to_suspicious
LU824014043642704421,LU784014430005009234,PEER_4,PEER_4,16670.38,2020-06-17,suspicious_to_suspicious
LU144014360780330593,LU772016747446299451,PEER_4,PEER_2,3771.08,2020-06-17,suspicious_to_suspicious
LU454014360780330593,LU192016747446299451,PEER_4,PEER_2,3771.08,2020-06-17,suspicious_to_suspicious
LU134014360780330593,LU792016747446299451,PEER_4,PEER_2,3771.08,2020-06-17,suspicious_to_suspicious
LU514014360780330593,LU542016746444546460,PEER_4,PEER_2,1412.48,2020-06-17,suspicious_to_suspicious
LU314014360780330593,LU192016746444546460,PEER_4,PEER_2,1412.48,2020-06-17,suspicious_to_suspicious
LU664014360780330593,LU742016746444546460,PEER_4,PEER_2,1412.48,2020-06-17,suspicious_to_suspicious
LU722016904797773849,LU654014430005009234,PEER_2,PEER_4,716.38,2020-06-17,suspicious_to_suspicious
LU272016904797773849,LU264014430005009234,PEER_2,PEER_4,716.38,2020-06-17,suspicious_to_suspicious
LU782016904797773849,LU134014430005009234,PEER_2,PEER_4,716.38,2020-06-17,suspicious_to_suspicious
LU484014398527893487,LU394015519165858490,PEER_4,PEER_4,632.63,2020-06-17,suspicious_to_suspicious
LU164014398527893487,LU464015519165858490,PEER_4,PEER_4,632.63,2020-06-17,suspicious_to_suspicious
LU174014360780330593,LU222016747446299451,PEER_4,PEER_2,625.79,2020-06-17,suspicious_to_suspicious
LU394014360780330593,LU602016747446299451,PEER_4,PEER_2,625.79,2020-06-17,suspicious_to_suspicious
LU344014360780330593,LU452016747446299451,PEER_4,PEER_2,625.79,2020-06-17,suspicious_to_suspicious
LU414015519165858490,LU374014398527893487,PEER_4,PEER_4,357.85,2020-06-17,suspicious_to_suspicious
LU824015519165858490,LU194014398527893487,PEER_4,PEER_4,357.85,2020-06-17,suspicious_to_suspicious
LU894014360780330593,LU622016747446299451,PEER_4,PEER_2,246.63,2020-06-17,suspicious_to_suspicious
LU864014360780330593,LU582016747446299451,PEER_4,PEER_2,246.63,2020-06-17,suspicious_to_suspicious
LU894014360780330593,LU682016747446299451,PEER_4,PEER_2,246.63,2020-06-17,suspicious_to_suspicious
LU404014430005009234,LU922016904797773849,PEER_4,PEER_2,209.8,2020-06-17,suspicious_to_suspicious
LU894014430005009234,LU972016904797773849,PEER_4,PEER_2,209.8,2020-06-17,suspicious_to_suspicious
LU464014430005009234,LU122016904797773849,PEER_4,PEER_2,209.8,2020-06-17,suspicious_to_suspicious
LU234014430005009234,LU744014043642704421,PEER_4,PEER_4,183.51,2020-06-17,suspicious_to_suspicious
LU804014430005009234,LU374014043642704421,PEER_4,PEER_4,183.51,2020-06-17,suspicious_to_suspicious
LU503016248748356136,LU764014507477140754,PEER_3,PEER_4,174.14,2020-06-17,suspicious_to_suspicious
LU843016248748356136,LU634014507477140754,PEER_3,PEER_4,174.14,2020-06-17,suspicious_to_suspicious
LU383016248748356136,LU104014507477140754,PEER_3,PEER_4,174.14,2020-06-17,suspicious_to_suspicious
LU634014430005009234,LU864014043642704421,PEER_4,PEER_4,3335.09,2020-06-16,suspicious_to_suspicious
LU314014430005009234,LU644014043642704421,PEER_4,PEER_4,3335.09,2020-06-16,suspicious_to_suspicious
LU512016747446299451,LU614014360780330593,PEER_2,PEER_4,2680.47,2020-06-16,suspicious_to_suspicious
LU162016747446299451,LU124014360780330593,PEER_2,PEER_4,2680.47,2020-06-16,suspicious_to_suspicious
LU812016747446299451,LU654014360780330593,PEER_2,PEER_4,2680.47,2020-06-16,suspicious_to_suspicious
LU342016747446299451,LU614014360780330593,PEER_2,PEER_4,2250.14,2020-06-16,suspicious_to_suspicious
LU652016747446299451,LU404014360780330593,PEER_2,PEER_4,2250.14,2020-06-16,suspicious_to_suspicious
LU732016747446299451,LU284014360780330593,PEER_2,PEER_4,2250.14,2020-06-16,suspicious_to_suspicious
LU994014043642704421,LU104014430005009234,PEER_4,PEER_4,1979.7,2020-06-16,suspicious_to_suspicious
LU894014043642704421,LU264014430005009234,PEER_4,PEER_4,1979.7,2020-06-16,suspicious_to_suspicious
LU144014398527893487,LU794015519165858490,PEER_4,PEER_4,548.47,2020-06-16,suspicious_to_suspicious
LU514014398527893487,LU784015519165858490,PEER_4,PEER_4,548.47,2020-06-16,suspicious_to_suspicious
LU743016248748356136,LU944014507477140754,PEER_3,PEER_4,408.61,2020-06-16,suspicious_to_suspicious
LU633016248748356136,LU524014507477140754,PEER_3,PEER_4,408.61,2020-06-16,suspicious_to_suspicious
LU623016248748356136,LU754014507477140754,PEER_3,PEER_4,408.61,2020-06-16,suspicious_to_suspicious
LU972016747446299451,LU244014360780330593,PEER_2,PEER_4,326.87,2020-06-16,suspicious_to_suspicious
LU322016747446299451,LU844014360780330593,PEER_2,PEER_4,326.87,2020-06-16,suspicious_to_suspicious
LU382016747446299451,LU144014360780330593,PEER_2,PEER_4,326.87,2020-06-16,suspicious_to_suspicious
LU124014430005009234,LU192016904797773849,PEER_4,PEER_2,229.39,2020-06-16,suspicious_to_suspicious
LU304014430005009234,LU782016904797773849,PEER_4,PEER_2,229.39,2020-06-16,suspicious_to_suspicious
LU644014430005009234,LU832016904797773849,PEER_4,PEER_2,229.39,2020-06-16,suspicious_to_suspicious
LU684014360780330593,LU832016747446299451,PEER_4,PEER_2,158.53,2020-06-16,suspicious_to_suspicious
LU784014360780330593,LU912016747446299451,PEER_4,PEER_2,158.53,2020-06-16,suspicious_to_suspicious
LU254014360780330593,LU652016747446299451,PEER_4,PEER_2,158.53,2020-06-16,suspicious_to_suspicious
LU434014430005009234,LU372016904797773849,PEER_4,PEER_2,155.54,2020-06-16,suspicious_to_suspicious
LU734014430005009234,LU812016904797773849,PEER_4,PEER_2,155.54,2020-06-16,suspicious_to_suspicious
LU724014430005009234,LU402016904797773849,PEER_4,PEER_2,155.54,2020-06-16,suspicious_to_suspicious
LU334014398527893487,LU624015519165858490,PEER_4,PEER_4,153.08,2020-06-16,suspicious_to_suspicious
LU894014398527893487,LU374015519165858490,PEER_4,PEER_4,153.08,2020-06-16,suspicious_to_suspicious
LU954014360780330593,LU492016747446299451,PEER_4,PEER_2,141.2,2020-06-16,suspicious_to_suspicious
LU304014360780330593,LU892016747446299451,PEER_4,PEER_2,141.2,2020-06-16,suspicious_to_suspicious
LU674014360780330593,LU542016747446299451,PEER_4,PEER_2,141.2,2020-06-16,suspicious_to_suspicious
LU364014507477140754,LU573016248748356136,PEER_4,PEER_3,121.37,2020-06-16,suspicious_to_suspicious
LU284014507477140754,LU613016248748356136,PEER_4,PEER_3,121.37,2020-06-16,suspicious_to_suspicious
LU204014507477140754,LU153016248748356136,PEER_4,PEER_3,121.37,2020-06-16,suspicious_to_suspicious
LU562016747446299451,LU534014360780330593,PEER_2,PEER_4,120.6,2020-06-16,suspicious_to_suspicious
LU282016747446299451,LU814014360780330593,PEER_2,PEER_4,120.6,2020-06-16,suspicious_to_suspicious
LU252016747446299451,LU994014360780330593,PEER_2,PEER_4,120.6,2020-06-16,suspicious_to_suspicious
LU663016248748356136,LU504014507477140754,PEER_3,PEER_4,71.45,2020-06-16,suspicious_to_suspicious
LU513016248748356136,LU984014507477140754,PEER_3,PEER_4,71.45,2020-06-16,suspicious_to_suspicious
LU963016248748356136,LU454014507477140754,PEER_3,PEER_4,71.45,2020-06-16,suspicious_to_suspicious
LU464014360780330593,LU822016747446299451,PEER_4,PEER_2,42.76,2020-06-16,suspicious_to_suspicious
LU364014360780330593,LU462016747446299451,PEER_4,PEER_2,42.76,2020-06-16,suspicious_to_suspicious
LU614014360780330593,LU232016747446299451,PEER_4,PEER_2,42.76,2020-06-16,suspicious_to_suspicious
LU854014043642704421,LU564014430005009234,PEER_4,PEER_4,19.75,2020-06-16,suspicious_to_suspicious
LU664014043642704421,LU124014430005009234,PEER_4,PEER_4,19.75,2020-06-16,suspicious_to_suspicious
LU322016904797773849,LU244014430005009234,PEER_2,PEER_4,24474.35,2020-06-15,suspicious_to_suspicious
LU592016904797773849,LU114014430005009234,PEER_2,PEER_4,24474.35,2020-06-15,suspicious_to_suspicious
LU582016904797773849,LU154014430005009234,PEER_2,PEER_4,24474.35,2020-06-15,suspicious_to_suspicious
LU314014360780330593,LU732016746444546460,PEER_4,PEER_2,1351.01,2020-06-15,suspicious_to_suspicious
LU234014360780330593,LU812016746444546460,PEER_4,PEER_2,1351.01,2020-06-15,suspicious_to_suspicious
LU224014360780330593,LU792016746444546460,PEER_4,PEER_2,1351.01,2020-06-15,suspicious_to_suspicious
LU532016904797773849,LU674014430005009234,PEER_2,PEER_4,1167.58,2020-06-15,suspicious_to_suspicious
LU102016904797773849,LU914014430005009234,PEER_2,PEER_4,1167.58,2020-06-15,suspicious_to_suspicious
LU782016904797773849,LU414014430005009234,PEER_2,PEER_4,1167.58,2020-06-15,suspicious_to_suspicious
LU674014398527893487,LU914015519165858490,PEER_4,PEER_4,945.74,2020-06-15,suspicious_to_suspicious
LU954014398527893487,LU294015519165858490,PEER_4,PEER_4,945.74,2020-06-15,suspicious_to_suspicious
LU874015519165858490,LU584014398527893487,PEER_4,PEER_4,628.15,2020-06-15,suspicious_to_suspicious
LU314015519165858490,LU474014398527893487,PEER_4,PEER_4,628.15,2020-06-15,suspicious_to_suspicious
LU162016747446299451,LU484014360780330593,PEER_2,PEER_4,501.04,2020-06-15,suspicious_to_suspicious
LU222016747446299451,LU614014360780330593,PEER_2,PEER_4,501.04,2020-06-15,suspicious_to_suspicious
LU102016747446299451,LU754014360780330593,PEER_2,PEER_4,501.04,2020-06-15,suspicious_to_suspicious
LU194014430005009234,LU972016904797773849,PEER_4,PEER_2,475.88,2020-06-15,suspicious_to_suspicious
LU984014430005009234,LU412016904797773849,PEER_4,PEER_2,475.88,2020-06-15,suspicious_to_suspicious
LU244014430005009234,LU722016904797773849,PEER_4,PEER_2,475.88,2020-06-15,suspicious_to_suspicious
LU574014430005009234,LU842016904797773849,PEER_4,PEER_2,319.36,2020-06-15,suspicious_to_suspicious
LU994014430005009234,LU912016904797773849,PEER_4,PEER_2,319.36,2020-06-15,suspicious_to_suspicious
LU114014430005009234,LU442016904797773849,PEER_4,PEER_2,319.36,2020-06-15,suspicious_to_suspicious
LU544014430005009234,LU112016904797773849,PEER_4,PEER_2,264.47,2020-06-15,suspicious_to_suspicious
LU384014430005009234,LU152016904797773849,PEER_4,PEER_2,264.47,2020-06-15,suspicious_to_suspicious
LU484014430005009234,LU402016904797773849,PEER_4,PEER_2,264.47,2020-06-15,suspicious_to_suspicious
LU584015519165858490,LU654014398527893487,PEER_4,PEER_4,206.24,2020-06-15,suspicious_to_suspicious
LU794015519165858490,LU434014398527893487,PEER_4,PEER_4,206.24,2020-06-15,suspicious_to_suspicious
LU661014891751881002,LU684015391166751698,PEER_1,PEER_4,192.53,2020-06-15,suspicious_to_suspicious
LU381014891751881002,LU874015391166751698,PEER_1,PEER_4,192.53,2020-06-15,suspicious_to_suspicious
LU351014891751881002,LU864015391166751698,PEER_1,PEER_4,192.53,2020-06-15,suspicious_to_suspicious
LU604014043642704421,LU254014430005009234,PEER_4,PEER_4,162.43,2020-06-15,suspicious_to_suspicious
LU284014043642704421,LU224014430005009234,PEER_4,PEER_4,162.43,2020-06-15,suspicious_to_suspicious
LU344014507477140754,LU723016248748356136,PEER_4,PEER_3,131.31,2020-06-15,suspicious_to_suspicious
LU334014507477140754,LU283016248748356136,PEER_4,PEER_3,131.31,2020-06-15,suspicious_to_suspicious
LU154014507477140754,LU623016248748356136,PEER_4,PEER_3,131.31,2020-06-15,suspicious_to_suspicious
LU994014430005009234,LU534014043642704421,PEER_4,PEER_4,107.39,2020-06-15,suspicious_to_suspicious
LU584014430005009234,LU254014043642704421,PEER_4,PEER_4,107.39,2020-06-15,suspicious_to_suspicious
LU464014360780330593,LU642016747446299451,PEER_4,PEER_2,2891.72,2020-06-12,suspicious_to_suspicious
LU874014360780330593,LU722016747446299451,PEER_4,PEER_2,2891.72,2020-06-12,suspicious_to_suspicious
LU674014360780330593,LU302016747446299451,PEER_4,PEER_2,2891.72,2020-06-12,suspicious_to_suspicious
LU804014360780330593,LU612016747446299451,PEER_4,PEER_2,1496.86,2020-06-12,suspicious_to_suspicious
LU554014360780330593,LU302016747446299451,PEER_4,PEER_2,1496.86,2020-06-12,suspicious_to_suspicious
LU444014360780330593,LU872016747446299451,PEER_4,PEER_2,1496.86,2020-06-12,suspicious_to_suspicious
LU944014430005009234,LU544014043642704421,PEER_4,PEER_4,533.78,2020-06-12,suspicious_to_suspicious
LU224014430005009234,LU404014043642704421,PEER_4,PEER_4,533.78,2020-06-12,suspicious_to_suspicious
LU774015391166751698,LU461014891751881002,PEER_4,PEER_1,367.11,2020-06-12,suspicious_to_suspicious
LU874015391166751698,LU601014891751881002,PEER_4,PEER_1,367.11,2020-06-12,suspicious_to_suspicious
LU884015391166751698,LU701014891751881002,PEER_4,PEER_1,367.11,2020-06-12,suspicious_to_suspicious
LU704014507477140754,LU243016248748356136,PEER_4,PEER_3,354.26,2020-06-12,suspicious_to_suspicious
LU424014507477140754,LU993016248748356136,PEER_4,PEER_3,354.26,2020-06-12,suspicious_to_suspicious
LU114014507477140754,LU433016248748356136,PEER_4,PEER_3,354.26,2020-06-12,suspicious_to_suspicious
LU704014360780330593,LU862016747446299451,PEER_4,PEER_2,306.78,2020-06-12,suspicious_to_suspicious
LU864014360780330593,LU992016747446299451,PEER_4,PEER_2,306.78,2020-06-12,suspicious_to_suspicious
LU924014360780330593,LU462016747446299451,PEER_4,PEER_2,306.78,2020-06-12,suspicious_to_suspicious
LU632016904797773849,LU464014430005009234,PEER_2,PEER_4,271.82,2020-06-12,suspicious_to_suspicious
LU332016904797773849,LU634014430005009234,PEER_2,PEER_4,271.82,2020-06-12,suspicious_to_suspicious
LU892016904797773849,LU574014430005009234,PEER_2,PEER_4,271.82,2020-06-12,suspicious_to_suspicious
LU494014398527893487,LU924015519165858490,PEER_4,PEER_4,191.05,2020-06-12,suspicious_to_suspicious
LU764014398527893487,LU444015519165858490,PEER_4,PEER_4,191.05,2020-06-12,suspicious_to_suspicious
LU962016746444546460,LU114014360780330593,PEER_2,PEER_4,144.48,2020-06-12,suspicious_to_suspicious
LU732016746444546460,LU654014360780330593,PEER_2,PEER_4,144.48,2020-06-12,suspicious_to_suspicious
LU172016746444546460,LU884014360780330593,PEER_2,PEER_4,144.48,2020-06-12,suspicious_to_suspicious
LU404014360780330593,LU882016746444546460,PEER_4,PEER_2,125.69,2020-06-12,suspicious_to_suspicious
LU574014360780330593,LU392016746444546460,PEER_4,PEER_2,125.69,2020-06-12,suspicious_to_suspicious
LU804014360780330593,LU362016746444546460,PEER_4,PEER_2,125.69,2020-06-12,suspicious_to_suspicious
LU304015391166751698,LU221014891751881002,PEER_4,PEER_1,118.15,2020-06-12,suspicious_to_suspicious
LU564015391166751698,LU721014891751881002,PEER_4,PEER_1,118.15,2020-06-12,suspicious_to_suspicious
LU594015391166751698,LU781014891751881002,PEER_4,PEER_1,118.15,2020-06-12,suspicious_to_suspicious
LU274014507477140754,LU693016248748356136,PEER_4,PEER_3,69.03,2020-06-12,suspicious_to_suspicious
LU664014507477140754,LU133016248748356136,PEER_4,PEER_3,69.03,2020-06-12,suspicious_to_suspicious
LU324014507477140754,LU993016248748356136,PEER_4,PEER_3,69.03,2020-06-12,suspicious_to_suspicious
LU334014430005009234,LU422016904797773849,PEER_4,PEER_2,62.67,2020-06-12,suspicious_to_suspicious
LU174014430005009234,LU952016904797773849,PEER_4,PEER_2,62.67,2020-06-12,suspicious_to_suspicious
LU544014430005009234,LU712016904797773849,PEER_4,PEER_2,62.67,2020-06-12,suspicious_to_suspicious
LU624014507477140754,LU123016248748356136,PEER_4,PEER_3,23.12,2020-06-12,suspicious_to_suspicious
